GeneID	GeneSymbol	Chromosome	Start	End	Class	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
10783	ENSG00000256100.1	ENSG00000256100	chr11	63974620	63988346	lncRNA	+	13726	26.1564746533886	0.439145115179266	0.465211108006841	0.943969539035187	0.345185214462865	0.593238802658279
7152	ENSG00000167770.13	OTUB1	chr11	63985853	64001811	protein_coding	+	15958	103.242651287297	0.04675502029032	0.217204309845941	0.21525825304057	0.829565975894948	0.926431579153037
4157	ENSG00000133315.12	MACROD1	chr11	63998558	64166113	protein_coding	-	167555	1228.01425025902	-1.07589144084213	0.112353255156578	-9.57597035655747	1.00905255224586e-21	8.08395244713542e-19
11712	ENSG00000288852.1	ENSG00000288852	chr11	64183353	64184738	lncRNA	-	1385	12.1057077334406	-0.760700382027348	0.613354413666981	-1.24022973516967	0.214890433056757	NA
7245	ENSG00000168439.17	STIP1	chr11	64185272	64204543	protein_coding	+	19271	620.553404696218	-0.119321825200788	0.136378470478953	-0.874931540013151	0.381611156583914	0.628786650836665
5615	ENSG00000149781.14	FERMT3	chr11	64205926	64223896	protein_coding	+	17970	46.6493356074798	0.12434088715078	0.365453167646986	0.340237541109203	0.733677649043053	0.878314495855148
5613	ENSG00000149743.14	TRPT1	chr11	64223799	64226254	protein_coding	-	2455	20.0026812144047	-0.230707527377805	0.432049358093935	-0.533984191981244	0.593352471076047	0.79314721679836
5614	ENSG00000149761.9	NUDT22	chr11	64225941	64230686	protein_coding	+	4745	17.2428789459309	-0.0749578839874121	0.453281522739607	-0.165367172997414	0.868654990071507	NA
7758	ENSG00000173511.10	VEGFB	chr11	64234584	64239264	protein_coding	+	4680	38.9650086588067	-0.431235324165084	0.344853544130675	-1.25048830584637	0.211121224536416	0.444098959940068
7755	ENSG00000173457.11	PPP1R14B	chr11	64244479	64246943	protein_coding	-	2464	53.6726120754346	-0.289762287708491	0.438662422444533	-0.660558718692458	0.508895350250947	0.734969128047209
5616	ENSG00000149782.13	PLCB3	chr11	64251530	64269150	protein_coding	+	17620	83.4409862753734	0.0161215728901288	0.238266747585877	0.0676618665989814	0.946054805758263	0.976887378142577
7739	ENSG00000173264.16	GPR137	chr11	64270062	64289494	protein_coding	+	19432	187.498399551821	-0.104873053107274	0.281393149466237	-0.372692275224905	0.709377486401125	0.863415940040697
7725	ENSG00000173153.17	ESRRA	chr11	64305497	64316743	protein_coding	+	11246	198.285559116918	-0.565889665973851	0.248202028902535	-2.2799558427303	0.0226103075399459	0.0976428849146715
7720	ENSG00000173113.7	TRMT112	chr11	64316460	64317559	protein_coding	-	1099	41.1559407021375	-0.145762558215985	0.439020511919467	-0.332017648967443	0.739875932287336	0.88189614097872
3626	ENSG00000126432.14	PRDX5	chr11	64318121	64321811	protein_coding	+	3690	74.0475546990027	-0.0169592638098322	0.399885767704849	-0.0424102710810893	0.966171640578631	0.985463841919905
7195	ENSG00000168071.22	CCDC88B	chr11	64340204	64357534	protein_coding	+	17330	14.3956015162273	-1.5857747954636	0.735024093029255	-2.15744600823647	0.0309709296965044	NA
6386	ENSG00000162302.13	RPS6KA4	chr11	64359148	64372215	protein_coding	+	13067	55.5549064137523	0.206401889081992	0.294556939843453	0.700719830915164	0.483477877654189	0.713699378227083
7193	ENSG00000168066.22	SF1	chr11	64764606	64778786	protein_coding	-	14180	1542.45114165691	-0.205561909039752	0.11293244640184	-1.82022010138976	0.0687254931239234	0.212692423343756
7194	ENSG00000168067.12	MAP4K2	chr11	64784918	64803241	protein_coding	-	18323	19.570291742195	-0.183444978207205	0.566745257606388	-0.323681540771904	0.746179147465402	0.885530136278906
4195	ENSG00000133895.19	MEN1	chr11	64803510	64811294	protein_coding	-	7784	78.7180703186104	-0.366569318876671	0.309578803051214	-1.18409049735885	0.236377241337346	0.474600499554058
7543	ENSG00000171219.9	CDC42BPG	chr11	64823052	64844653	protein_coding	-	21601	90.9595832494997	0.411135943733697	0.237054441660533	1.73435241649027	0.0828555724031504	0.240815781309597
2363	ENSG00000110047.18	EHD1	chr11	64851642	64888296	protein_coding	-	36654	219.496382896431	-0.0592461875241844	0.169791883004814	-0.348934156778888	0.727138741474344	0.87587666187257
2362	ENSG00000110046.14	ATG2A	chr11	64894546	64917209	protein_coding	-	22663	99.9661813194648	0.189899129640412	0.290139521875477	0.654509693863471	0.512783483817159	0.737923986976296
700	ENSG00000068971.14	PPP2R5B	chr11	64917553	64934475	protein_coding	+	16922	31.7046821567851	0.371605452476054	0.366067207053952	1.01512904001064	0.310044320370551	0.56033791448213
7192	ENSG00000168061.17	SAC3D1	chr11	65040901	65044828	protein_coding	+	3927	24.978048676074	0.116585604833784	0.413740173547869	0.281784589188063	0.778108688349163	0.901179516105472
5389	ENSG00000146670.10	CDCA5	chr11	65066300	65084164	protein_coding	-	17864	216.393422778759	0.0976194200440584	0.15009308806959	0.6503925084065	0.515438715225742	0.73937340196597
6385	ENSG00000162300.13	ZFPL1	chr11	65084210	65088398	protein_coding	+	4188	39.2416745024325	0.310574770145415	0.375845368610294	0.826336563075873	0.408613198015732	0.652385142910241
5619	ENSG00000149823.10	VPS51	chr11	65089324	65111862	protein_coding	+	22538	227.106684413853	-0.155820619555566	0.154402876420289	-1.0091821031327	0.312887308079612	0.563750047778462
5618	ENSG00000149806.11	FAU	chr11	65120630	65122177	protein_coding	-	1547	209.888389141631	-0.274075959864359	0.276872681008567	-0.989898890948645	0.322223541648169	0.57190989359357
6384	ENSG00000162298.19	SYVN1	chr11	65121780	65134532	protein_coding	-	12752	106.864883820013	-0.187668602971126	0.229037096352508	-0.819380816294876	0.412569176510633	0.655049431540834
5617	ENSG00000149792.9	MRPL49	chr11	65122183	65127371	protein_coding	+	5188	137.173271528252	-0.287609484437347	0.26914109650543	-1.06861972464151	0.285241056895507	0.533294976386878
9519	ENSG00000204710.3	SPDYC	chr11	65170233	65173374	protein_coding	+	3141	15.6940498484374	-0.69759327223519	0.586058594882817	-1.19031318425536	0.233923320731133	NA
10719	ENSG00000254614.2	CAPN1-AS1	chr11	65177606	65181834	lncRNA	-	4228	21.6677365992427	-0.0265623304357369	0.535679565469548	-0.0495862305526884	0.960452119560892	0.982014887163079
221	ENSG00000014216.16	CAPN1	chr11	65180566	65212006	protein_coding	+	31440	434.855951536867	0.285626864977562	0.151946597568673	1.87978453975234	0.0601374483294933	0.194436904140558
9205	ENSG00000197847.12	SLC22A20P	chr11	65213840	65242757	transcribed_unitary_pseudogene	+	28917	15.9469750941355	1.06037863541743	0.545291715718263	1.94460800494775	0.0518221751325577	NA
11541	ENSG00000285816.1	ENSG00000285816	chr11	65261928	65326543	protein_coding	+	64615	34.914290900047	-0.0887812031899456	0.446790365460546	-0.198708857784861	0.842490494690036	0.932442607898504
4194	ENSG00000133884.11	DPF2	chr11	65333843	65354262	protein_coding	+	20419	271.696678032669	0.177484475736065	0.179396942641436	0.989339467678704	0.322497080034709	0.572149201149841
3625	ENSG00000126391.14	FRMD8	chr11	65386621	65413525	protein_coding	+	26904	192.66100488969	-0.0479834504610691	0.192840658605376	-0.248824344451452	0.803496659081568	0.913577760194088
10457	ENSG00000245532.11	NEAT1	chr11	65422774	65445540	lncRNA	+	22766	5317.78776983454	0.275014670219913	0.143573589929153	1.91549622988197	0.0554292494886498	0.183987707092245
11772	ENSG00000289883.1	ENSG00000289883	chr11	65476515	65477572	lncRNA	-	1057	36.3175599567286	0.354220784142053	0.330316148974415	1.07236895695793	0.283554345405465	0.531830357536403
10657	ENSG00000251562.11	MALAT1	chr11	65497640	65508073	lncRNA	+	10433	37478.7622770398	0.152426981540108	0.23864608779007	0.638715610013242	0.523007955878708	0.744447812099955
5025	ENSG00000142186.18	SCYL1	chr11	65525077	65538704	protein_coding	+	13627	122.032000887359	-0.313384777432972	0.213816827454182	-1.46566938236012	0.142738379233035	0.346341968820411
7191	ENSG00000168056.18	LTBP3	chr11	65538559	65558930	protein_coding	-	20371	26.2083068072014	0.96827586968053	0.439566896244965	2.20279524675789	0.0276091833448793	0.112728285546475
7756	ENSG00000173465.8	ZNRD2	chr11	65570460	65573942	protein_coding	+	3482	41.1901744490395	-0.548489232972427	0.358329261301517	-1.53068502131312	0.125847257469585	0.318479882621585
7752	ENSG00000173442.13	EHBP1L1	chr11	65576046	65592650	protein_coding	+	16604	268.427036339252	-0.36924626306919	0.215263959858981	-1.71531854803323	0.0862868397537659	0.246823053985779
7745	ENSG00000173327.8	MAP3K11	chr11	65597756	65615382	protein_coding	-	17626	111.554022770384	0.596914396796791	0.190153636322322	3.13911639209983	0.00169458124951522	0.01378275800911
9120	ENSG00000197136.5	PCNX3	chr11	65615776	65637439	protein_coding	+	21663	197.206510934957	-0.258903713748589	0.198330626784686	-1.30541469033758	0.191751678807959	0.41700957951154
9630	ENSG00000213445.10	SIPA1	chr11	65638101	65650918	protein_coding	+	12817	73.4696802573848	-0.161853912433609	0.286275248793242	-0.565378645607274	0.571816246120243	0.779701549578262
7715	ENSG00000173039.20	RELA	chr11	65653599	65663090	protein_coding	-	9491	120.50775144171	0.0129499534938862	0.195915663129943	0.066099633316694	0.947298502785582	0.977440295994686
7709	ENSG00000172977.13	KAT5	chr11	65711996	65719604	protein_coding	+	7608	123.229975108967	-0.124839187384858	0.212216644022673	-0.588262942144728	0.55635581533019	0.768098639829604
7700	ENSG00000172922.11	RNASEH2C	chr11	65714005	65720818	protein_coding	-	6813	55.0849309654727	-0.24134691105851	0.283746348848324	-0.850572745827725	0.395006734393921	0.641757762828943
10715	ENSG00000254470.3	AP5B1	chr11	65773898	65780976	protein_coding	-	7078	105.273602338448	-0.161058493788522	0.251939614067469	-0.639274194273357	0.522644573060961	0.744447812099955
7681	ENSG00000172757.13	CFL1	chr11	65823022	65862026	protein_coding	-	39004	387.783519962606	-0.228378975891854	0.234910902640578	-0.972194024733208	0.33095403263716	0.579906331832273
7678	ENSG00000172732.12	MUS81	chr11	65857126	65867653	protein_coding	+	10527	73.9717642647625	0.126910404425306	0.257371679612262	0.493101667660172	0.621940752590697	0.81387089966833
7665	ENSG00000172500.13	FIBP	chr11	65883740	65888531	protein_coding	-	4791	32.9374527195015	0.146004281330922	0.368826646310423	0.395861532217056	0.692207180615162	0.853509626286915
7947	ENSG00000175602.4	CCDC85B	chr11	65890673	65891635	protein_coding	+	962	10.7037959413185	0.264632898010468	0.626448838835217	0.422433376207562	0.672708720537536	NA
7944	ENSG00000175592.9	FOSL1	chr11	65892049	65900573	protein_coding	-	8524	194.677236621686	-0.449685501035252	0.243224853220518	-1.84884683896817	0.0644799317765093	0.203548245090157
7940	ENSG00000175573.7	C11orf68	chr11	65916810	65919062	protein_coding	-	2252	32.0674756102847	0.282854610885012	0.386969531241064	0.730948015410564	0.464810906167682	0.698618720721231
7937	ENSG00000175550.8	DRAP1	chr11	65919274	65921563	protein_coding	+	2289	50.0873165226264	0.0068636108042863	0.372437276223285	0.0184289039858926	0.985296694308994	0.993162639945668
7933	ENSG00000175467.15	SART1	chr11	65961728	65980137	protein_coding	+	18409	326.121901299326	-0.203435265591056	0.248137007145554	-0.819850565344022	0.41230130101122	0.654977615341817
7925	ENSG00000175376.9	EIF1AD	chr11	65996545	66002176	protein_coding	-	5631	181.024538473435	-0.351425655170489	0.180128683527155	-1.9509699859518	0.0510606162756179	0.174124619077936
7920	ENSG00000175334.8	BANF1	chr11	66002228	66004149	protein_coding	+	1921	43.1158809059685	0.0430053898588291	0.381817763979538	0.112633287175014	0.910321293614172	0.962950450738145
1141	ENSG00000087365.16	SF3B2	chr11	66050729	66069308	protein_coding	+	18579	538.147050135234	0.134023008588495	0.107289113358763	1.24917621548737	0.211600629265287	0.444696499350254
7895	ENSG00000175115.13	PACS1	chr11	66070272	66244744	protein_coding	+	174472	1757.36871752523	-0.0672761747211749	0.181866462303822	-0.369920731227425	0.711441554160993	0.864638677703611
7883	ENSG00000174996.12	KLC2	chr11	66257294	66267860	protein_coding	+	10566	71.6296267579442	-0.246972272687338	0.3105728472877	-0.795215276686938	0.42648828684791	0.666688867635701
7876	ENSG00000174903.16	RAB1B	chr11	66268590	66277492	protein_coding	+	8902	161.288367252465	0.195489687821623	0.198991980778752	0.982399828659309	0.325902910712639	0.575098654272019
7873	ENSG00000174851.16	YIF1A	chr11	66284580	66289145	protein_coding	-	4565	52.5755843807696	-0.513594635621764	0.401008122769013	-1.28075868407684	0.200278440160998	0.429425154816624
7862	ENSG00000174744.14	BRMS1	chr11	66337333	66345125	protein_coding	-	7792	64.1052416768732	-0.0717173451553301	0.296762201536164	-0.241666036928191	0.809038948193591	0.916383189418527
10758	ENSG00000255468.7	B4GAT1-DT	chr11	66347950	66364804	lncRNA	+	16854	20.2493178340455	0.373502218971749	0.516640335844582	0.722944363918399	0.469714066100287	0.701880224537812
7855	ENSG00000174669.12	SLC29A2	chr11	66362521	66372214	protein_coding	-	9693	244.998164729806	-0.802803444023757	0.248766718471771	-3.22713363329129	0.00125037049519973	0.0107961166082834
7847	ENSG00000174547.13	MRPL11	chr11	66435075	66466738	protein_coding	-	31663	85.3075463868284	-0.164502727792772	0.278134677822278	-0.591449901467826	0.554219013275899	0.766665078059014
7845	ENSG00000174516.15	PELI3	chr11	66466327	66477337	protein_coding	+	11010	12.7720513951977	-0.380481666815196	0.529815878699	-0.718139418073869	0.472671327532275	NA
10761	ENSG00000255517.8	DPP3-DT	chr11	66473490	66480296	lncRNA	-	6806	16.1372317138668	-0.571831230061622	0.537354545773644	-1.06416003095003	0.287256209969878	NA
10732	ENSG00000254986.8	DPP3	chr11	66480013	66509657	protein_coding	+	29644	88.1861705286768	0.147895310225221	0.235098292707751	0.629078622910582	0.529297584800687	0.749098007712871
7820	ENSG00000174165.8	ZDHHC24	chr11	66520637	66546235	protein_coding	-	25598	47.4590108828568	-0.607633616503504	0.304634677627527	-1.99463049064444	0.0460831955570866	0.162027937733004
7813	ENSG00000174080.12	CTSF	chr11	66563464	66568879	protein_coding	-	5415	11.5301058422372	-0.24603315915027	0.640773582086396	-0.383962706997332	0.701006088314364	NA
7806	ENSG00000173992.9	CCS	chr11	66593153	66606019	protein_coding	+	12866	96.0105886271005	0.160124242054889	0.258351648442522	0.619791834192666	0.535394845471276	0.753180248203999
10535	ENSG00000248643.5	RBM14-RBM4	chr11	66616626	66646469	protein_coding	+	29843	387.820585704571	-0.0686015875478089	0.179015395697869	-0.383216132223568	0.701559517599148	0.858968775890566
7803	ENSG00000173933.21	RBM4	chr11	66638667	66668374	protein_coding	+	29707	433.735816718897	0.100018560726938	0.111728245672913	0.89519494488211	0.37068288655571	0.617951732403217
7799	ENSG00000173914.12	RBM4B	chr11	66664998	66677887	protein_coding	-	12889	156.752775141096	0.462663856758964	0.192930971773363	2.39807975104411	0.0164812764316433	0.0766393020138108
7797	ENSG00000173898.15	SPTBN2	chr11	66682497	66744670	protein_coding	-	62173	196.243878990305	-1.20717281078723	0.255564889378465	-4.72354717317814	2.31766167367039e-06	5.75108259555024e-05
7779	ENSG00000173715.19	C11orf80	chr11	66744451	66843516	protein_coding	+	99065	629.024878206831	-0.149620744776	0.12611289443535	-1.1864032258232	0.235463098408964	0.473657249956202
7774	ENSG00000173653.8	RCE1	chr11	66842835	66846552	protein_coding	+	3717	35.4960672707682	0.0596867866043244	0.362359887174634	0.164716870483954	0.869166837636297	0.944171937135952
7769	ENSG00000173599.15	PC	chr11	66848417	66958386	protein_coding	-	109969	497.811648305338	-0.134411561340241	0.136207747557511	-0.986812892442033	0.323734373242357	0.572623360713811
7772	ENSG00000173621.9	LRFN4	chr11	66856647	66860475	protein_coding	+	3828	18.7654700374761	-0.817308670577213	0.559415460532649	-1.46100479561114	0.144014125365084	0.348701225199205
7721	ENSG00000173120.15	KDM2A	chr11	67119263	67258082	protein_coding	+	138819	2663.34996640347	0.387475523264319	0.0778762590689977	4.97552820200338	6.50699594560693e-07	2.02729073683131e-05
7714	ENSG00000173020.11	GRK2	chr11	67266473	67286556	protein_coding	+	20083	226.559284462624	-8.36603493866227e-05	0.166050057963509	-0.000503826077585639	0.999598004968372	0.999807566474595
7701	ENSG00000172932.16	ANKRD13D	chr11	67289300	67302485	protein_coding	+	13185	110.05375630178	0.207211704441856	0.206736592388221	1.00229815171154	0.31619961496109	0.566002045183304
7671	ENSG00000172613.8	RAD9A	chr11	67317871	67398410	protein_coding	+	80539	253.290882676413	0.0740539255067603	0.151907320580477	0.487494119597273	0.625908209047678	0.815921254379213
7667	ENSG00000172531.16	PPP1CA	chr11	67398181	67421183	protein_coding	-	23002	138.571338506422	-0.16619662417284	0.257227837412019	-0.646106680540301	0.5182102692144	0.741187112943424
7950	ENSG00000175634.15	RPS6KB2	chr11	67428460	67435401	protein_coding	+	6941	95.8597527934459	-0.210488138056433	0.259840507983695	-0.810066681633956	0.417901852323006	0.659488818231092
7675	ENSG00000172725.14	CORO1B	chr11	67435510	67443821	protein_coding	-	8311	39.951877564655	0.217950929965873	0.317690315255396	0.686048392097374	0.492682593031944	0.721862176734054
7673	ENSG00000172663.9	TMEM134	chr11	67461710	67469272	protein_coding	-	7562	17.7756061231965	-0.0489789221458662	0.485047040613458	-0.100977674420858	0.919568182807024	NA
2405	ENSG00000110711.11	AIP	chr11	67468174	67491154	protein_coding	+	22980	53.0539265222667	-0.12816632969656	0.307119418828323	-0.41731757042756	0.67644613840166	0.847806446341828
2403	ENSG00000110697.13	PITPNM1	chr11	67491768	67506263	protein_coding	-	14495	56.2247477320982	0.446140714732382	0.33721641333808	1.32301008220824	0.185832024984434	0.410051542834038
7157	ENSG00000167797.8	CDK2AP2	chr11	67506497	67508649	protein_coding	-	2152	27.9366367539329	0.246128002838931	0.486763943142851	0.50564140238033	0.613108411182225	0.807708016950825
1058	ENSG00000084207.18	GSTP1	chr11	67583742	67586656	protein_coding	+	2914	559.644155222234	-0.223305517059369	0.173020239804595	-1.29063234053753	0.196831196159575	0.423651566362729
7156	ENSG00000167792.13	NDUFV1	chr11	67605653	67612554	protein_coding	+	6901	283.870873139267	-0.438624875938746	0.193618321795931	-2.26540996673365	0.023487533288159	0.100318420929167
2365	ENSG00000110057.9	UNC93B1	chr11	67991100	68004982	protein_coding	-	13882	17.2717196068008	-0.472821908060596	0.502876935086923	-0.940233832714694	0.347097631101217	NA
2407	ENSG00000110717.13	NDUFS8	chr11	68030617	68036644	protein_coding	+	6027	108.950320328853	-0.0892779213250757	0.203247254890197	-0.439257698084569	0.660474821912995	0.837617096627788
2408	ENSG00000110719.11	TCIRG1	chr11	68039025	68050895	protein_coding	+	11870	62.7647185960916	0.142607098618509	0.356282032300732	0.400264637814057	0.688961610687888	0.852457222516343
2409	ENSG00000110721.12	CHKA	chr11	68052859	68121444	protein_coding	-	68585	988.334785236716	-0.201754276585415	0.150681852855436	-1.33894210060569	0.18058952254657	0.402280446797089
2368	ENSG00000110066.16	KMT5B	chr11	68154863	68213852	protein_coding	-	58989	941.145678322156	0.333786348337926	0.124624691482534	2.67833239438515	0.00739897518841588	0.0425719037553388
7521	ENSG00000171067.11	C11orf24	chr11	68261338	68272001	protein_coding	-	10663	142.206044518061	-0.360054073779885	0.171565541151394	-2.09863863899199	0.0358487675383548	0.135654445583734
11580	ENSG00000286369.2	ENSG00000286369	chr11	68272100	68284884	lncRNA	+	12784	26.5249651821575	0.297445743406246	0.392162983183534	0.75847480808009	0.44816678866487	0.68541521095408
6387	ENSG00000162337.12	LRP5	chr11	68312591	68449275	protein_coding	+	136684	1416.33250087427	-0.399047417981695	0.102595397326228	-3.88952553800074	0.000100440399203339	0.00141170365597074
2370	ENSG00000110075.15	PPP6R3	chr11	68460731	68615334	protein_coding	+	154603	7302.79439931713	0.10054717638946	0.0929763866337348	1.08142701636222	0.279507209448517	0.526352058625682
708	ENSG00000069482.7	GAL	chr11	68683779	68691175	protein_coding	+	7396	120.888564526024	-0.681196061038052	0.254084932909524	-2.6809777865916	0.00734073885979871	0.0423309650650398
4110	ENSG00000132749.11	TESMIN	chr11	68707440	68751520	protein_coding	-	44080	106.724661393784	-0.516383288360513	0.232106525222285	-2.22476851034662	0.0260967823670027	0.108367830813885
2374	ENSG00000110090.13	CPT1A	chr11	68754620	68844410	protein_coding	-	89790	109.948212024148	0.110171355662152	0.252169794763303	0.436893545341397	0.662188553219045	0.838273906648399
9149	ENSG00000197345.13	MRPL21	chr11	68891276	68903835	protein_coding	-	12559	225.506042768495	-0.13892377815623	0.19320760425893	-0.719038873697999	0.472116968156594	0.703211619019309
4109	ENSG00000132740.10	IGHMBP2	chr11	68903863	68940602	protein_coding	+	36739	356.842142970791	-0.264433526266562	0.151486627469234	-1.74558989584917	0.080882239255375	0.237418266288481
6388	ENSG00000162341.18	TPCN2	chr11	69048932	69136316	protein_coding	+	87384	57.7982232417297	0.0376386829420507	0.301313482598003	0.124915362623405	0.900590556020903	0.958086720010004
10972	ENSG00000260877.3	ENSG00000260877	chr11	69299274	69372512	lncRNA	+	73238	54.3020696114302	1.61534039157961	0.462226688161876	3.49469304337074	0.000474607250679298	0.00491069642400277
5612	ENSG00000149716.13	LTO1	chr11	69653076	69675416	protein_coding	-	22340	197.983401202325	-0.356682495075927	0.165297150611422	-2.15782603485048	0.0309413599028466	0.122541770010709
3999	ENSG00000131620.18	ANO1	chr11	69985907	70189530	protein_coding	+	203623	67.232351984255	-0.731333951612255	0.575094830356897	-1.2716754055299	0.203488472581461	0.433325746814822
7190	ENSG00000168040.5	FADD	chr11	70203296	70207390	protein_coding	+	4094	73.2606931414098	0.114466755817889	0.262263828947045	0.43645651128277	0.662505545438782	0.838363454909057
4000	ENSG00000131626.19	PPFIA1	chr11	70270690	70385312	protein_coding	+	114622	2029.31716607744	0.0931648437359223	0.0658569736899928	1.4146541894633	0.157169912132675	0.370362117112864
10484	ENSG00000246889.3	CTTN-DT	chr11	70372246	70398488	lncRNA	-	26242	250.790339942091	-0.476894678698565	0.348244368905321	-1.36942538424282	0.170866343960297	0.389598884703943
1090	ENSG00000085733.16	CTTN	chr11	70398404	70436584	protein_coding	+	38180	881.791378506428	-0.212609743807384	0.116889282672217	-1.81889852471409	0.0689269129713479	0.212991192898107
7698	ENSG00000172893.18	DHCR7	chr11	71428193	71452868	protein_coding	-	24675	213.552188252414	-0.198854850366783	0.200857643810152	-0.990028791509361	0.322160046488072	0.57190989359357
10722	ENSG00000254682.2	ENSG00000254682	chr11	71448562	71452157	lncRNA	+	3595	35.6491515429424	-0.81400479223847	0.399773338250158	-2.03616578284444	0.0417337109231664	0.151288074245066
7697	ENSG00000172890.13	NADSYN1	chr11	71453109	71524107	protein_coding	+	70998	331.353110670369	-0.216891200458178	0.158459663950959	-1.36874706818324	0.171078351843859	0.389892298768562
11765	ENSG00000289716.1	XNDC1N-ZNF705EP-ALG1L9P	chr11	71804997	71928656	protein_coding	-	123659	14.5946529369579	0.625580753812153	0.64239615499528	0.973823938620475	0.330143964904485	NA
4599	ENSG00000137522.18	RNF121	chr11	71929018	71997597	protein_coding	+	68579	1400.21843120017	-0.209193016241526	0.09327150492908	-2.24283950817121	0.0249071657530752	0.104864403560995
4591	ENSG00000137496.19	IL18BP	chr11	71998613	72007315	protein_coding	+	8702	98.030815821979	-0.328202706902964	0.356386121699063	-0.920918876802118	0.357092782361247	0.604289405252438
4592	ENSG00000137497.19	NUMA1	chr11	72002864	72080693	protein_coding	-	77829	1740.20744775368	0.211812365181621	0.103786106028943	2.04085472792044	0.0412652688676823	0.150172373659937
5586	ENSG00000149357.10	LAMTOR1	chr11	72085895	72103297	protein_coding	-	17402	351.418783909971	0.0781247092367339	0.129181360427873	0.604767661355867	0.545333383693325	0.759902998074833
2380	ENSG00000110200.9	ANAPC15	chr11	72106378	72112780	protein_coding	-	6402	62.7497451873447	-0.0478132160519379	0.373386824622935	-0.128052766993646	0.898107214703345	0.957343710331944
6844	ENSG00000165458.15	INPPL1	chr11	72223701	72239147	protein_coding	+	15446	173.363148799261	0.213431043320832	0.190147476300557	1.12245004495075	0.261671136317867	0.50777513883868
6373	ENSG00000162129.15	CLPB	chr11	72285495	72434680	protein_coding	-	149185	2172.81694653204	0.112656553854037	0.0958574659881579	1.17525069844799	0.239894432448988	0.479276087343756
8767	ENSG00000186635.16	ARAP1	chr11	72685069	72793599	protein_coding	-	108530	609.280376299026	0.44090910549648	0.182578711860706	2.41489876340491	0.0157395836927144	0.074396942135643
7184	ENSG00000168010.11	ATG16L2	chr11	72814406	72843674	protein_coding	+	29268	24.2011877982345	0.349482382336903	0.601399724775336	0.581114968862778	0.561162970740342	0.771702290316783
4586	ENSG00000137478.15	FCHSD2	chr11	72836745	73142318	protein_coding	-	305573	3180.49235974038	0.0338321829072726	0.1414274327212	0.239219380966682	0.810935475049373	0.917157637204171
479	ENSG00000054967.13	RELT	chr11	73376399	73397474	protein_coding	+	21075	274.717331209304	0.0228231332206393	0.176300872892358	0.129455588314495	0.896997164563277	0.956957961168661
478	ENSG00000054965.11	FAM168A	chr11	73400487	73598189	protein_coding	-	197702	876.123438727325	0.70821407588827	0.177765453616451	3.98398035996533	6.77704760762976e-05	0.00100944709119755
10791	ENSG00000256448.5	ENSG00000256448	chr11	73405297	73410682	lncRNA	+	5385	10.9674127889777	-0.306232179929223	0.601198047914719	-0.509369884003122	0.610492981737815	NA
7943	ENSG00000175582.20	RAB6A	chr11	73675638	73761137	protein_coding	-	85499	1205.50783474409	0.207194804566645	0.105333797902392	1.96703060833943	0.0491796821576916	0.169410109054259
7942	ENSG00000175581.14	MRPL48	chr11	73787872	73865133	protein_coding	+	77261	973.566269980452	0.290802549959293	0.159544735474321	1.82270226024536	0.0683484977967865	0.211985229655454
8359	ENSG00000181924.7	COA4	chr11	73872667	73876901	protein_coding	-	4234	195.09222322334	-0.531545143756849	0.170173950784053	-3.12354000896041	0.00178689569679345	0.0143769079026939
7941	ENSG00000175575.13	PAAF1	chr11	73876699	73931114	protein_coding	+	54415	530.900026126886	-0.0712523568716168	0.125785564598899	-0.566458934288877	0.571081841479725	0.779322780634699
7939	ENSG00000175567.11	UCP2	chr11	73974672	73982843	protein_coding	-	8171	362.453422419114	-0.420428176796007	0.197319285831755	-2.13069987063751	0.0331138757555012	0.128469467476203
7185	ENSG00000168014.18	C2CD3	chr11	74012718	74171210	protein_coding	-	158492	1374.38150988836	0.311738780562512	0.103036322806426	3.02552315602503	0.00248203398290952	0.0185219515318118
9691	ENSG00000214517.10	PPME1	chr11	74171267	74254703	protein_coding	+	83436	2520.0048654875	-0.0866704332290654	0.0959037433172697	-0.903723152310557	0.366142219322509	0.613714457228763
6842	ENSG00000165434.8	PGM2L1	chr11	74330316	74398433	protein_coding	-	68117	202.944191558343	0.16669785264296	0.225012974829368	0.740836624062992	0.458792505948	0.694161169123535
915	ENSG00000077514.9	POLD3	chr11	74493851	74669117	protein_coding	+	175266	861.907081740448	0.590591681366008	0.143441546184042	4.11729862844793	3.83339221988368e-05	0.000620423191027639
6983	ENSG00000166439.6	RNF169	chr11	74748849	74842413	protein_coding	+	93564	2396.16132339776	0.0781147705428521	0.122711843520289	0.636570752275729	0.524404481352939	0.745786613864277
6981	ENSG00000166435.17	XRRA1	chr11	74807739	74949200	protein_coding	-	141461	1766.04171608047	-0.0460499393887821	0.0913229366496545	-0.504253817038814	0.614083026545968	0.808588310136133
10385	ENSG00000241170.3	RPL31P46	chr11	74876286	74920022	transcribed_processed_pseudogene	+	43736	28.53845050456	-0.625952076284755	0.442635170240666	-1.41414898401412	0.157318163299766	0.370533498439768
3044	ENSG00000118363.13	SPCS2	chr11	74949261	74979033	protein_coding	+	29772	1291.50556739616	0.197583964854016	0.130297296841352	1.51640877933632	0.129416020492518	0.324291797552297
